latitude,longitude
37.244238,-121.831604
34.076198,-118.310722
34.005578,-84.46894499999998
34.065493,-118.084529
33.547613,-117.34403999999999
33.844983,-117.952151
41.139872,-81.860559
40.628147,-73.946324
38.427507,-121.314899
36.837313,-76.150514
40.030839,-76.330432
33.67052,-84.73428
39.631901,-77.74388499999998
33.710984,-116.204844
37.673945,-122.08482099999999
35.19364,-106.685666
29.740677,-95.829652
33.647763,-117.91976100000001
27.243973999999998,-80.38231999999998
34.07342,-118.015345
32.57074,-97.144837
40.726399,-73.97863100000002
37.371091,-121.800752
39.695293,-105.035601
26.215815999999997,-98.239592
37.501368,-121.956753
42.194034,-83.639984
36.682351000000004,-121.60590400000001
18.423,-66.39723199999999
42.078371000000004,-71.042304
40.775921000000004,-73.982607
33.013546000000005,-97.00016
42.999272999999995,-87.94301800000002
37.681264,-122.480589
33.395720000000004,-111.786608
40.788078999999996,-74.01135699999998
40.715359,-73.793071
40.794175,-74.02496
40.783805,-73.252263
37.306490999999994,-122.08063999999999
39.989604,-75.109091
41.403937,-87.326039
36.258912,-115.17178799999999
39.120838,-76.494821
36.618712,-76.227046
40.781432,-73.950013
41.681578,-72.940749
38.427813,-121.444696
32.928036999999996,-97.283914
33.874556,-84.69471300000002
32.670646000000005,-117.094668
36.818062,-76.030835
34.237912,-118.48230600000001
37.773793,-122.27811499999999
41.67653,-81.32816700000002
39.345240999999994,-76.683566
33.535011,-112.181933
40.697302,-74.082273
40.601278,-73.761651
42.348824,-88.109581
37.98079,-122.337627
32.532677,-97.306547
40.811407,-73.95306
34.280333,-117.86614099999998
42.049572999999995,-87.895003
35.052875,-80.817552
33.731442,-118.278869
33.871867,-84.112585
40.119896999999995,-82.37778399999998
39.696463,-82.614717
29.693556,-98.07285
42.42938,-71.058706
33.709934999999994,-117.87043100000001
40.314981,-79.534803
36.722714,-121.633649
33.815151,-83.893561
38.62415,-121.32491100000001
25.963264000000002,-97.550453
32.928902,-96.619782
34.205247,-119.17409199999999
36.845756,-76.092807
40.545237,-74.18044300000003
40.79845200000001,-73.974428
36.339969,-86.607922
39.646921999999996,-75.60485200000002
34.048041,-118.294177
33.645736,-117.685503
40.676808,-73.776425
30.266582,-81.745526
31.902441999999997,-106.41324499999999
41.11892,-74.048158
25.988210000000002,-80.281374
44.112338,-121.20634
33.782259,-118.196793
29.460646,-98.571279
36.253640000000004,-115.04105200000001
33.925311,-117.607297
32.817399,-96.630416
32.764998,-117.073641
38.952514,-77.022991
40.818690000000004,-73.858474
37.283111,-121.826245
47.68099,-122.120531
39.866719,-83.11556999999998
35.34289099999999,-119.064803
18.215308,-66.073565
32.726237,-116.99431799999999
37.672906,-120.94659399999999
34.177083,-117.25476299999998
45.551031,-122.809275
18.182055,-67.132502
41.508774,-87.590314
32.857447,-96.57579799999999
35.140539000000004,-106.76096899999999
33.970847,-117.32512
42.42384000000001,-71.10767299999998
34.03057800000001,-118.39961299999999
28.529031,-81.166578
38.488809,-121.395843
39.312059999999995,-82.957071
32.795508,-116.969747
33.346732,-81.967703
33.734004999999996,-117.81916299999999
34.977206,-106.608153
25.988101,-80.34044399999998
38.622914,-77.262938
36.051414,-95.80572099999999
32.271328999999994,-110.99371200000002
35.527369,-97.78251
30.217669,-81.752545
39.133055999999996,-77.301828
37.018419,-121.554249
33.427440000000004,-111.934004
40.838815000000004,-73.942836
40.841758,-73.879571
33.822725,-118.264109
33.72322800000001,-118.008692
33.974027,-118.249509
39.674763,-86.132676
26.318906,-98.370049
34.035602000000004,-117.591528
41.713436,-87.75256
40.663046,-73.954219
35.393478,-119.12046000000001
18.399192000000006,-66.01245300000001
34.212433000000004,-117.381239
37.328684,-121.835269
29.699688000000002,-95.584817
29.401093,-98.730806
34.02452,-117.28925500000001
41.697563,-81.20974
35.143913,-106.48746000000001
36.000541999999996,-79.764677
40.825288,-73.95004499999997
40.701475,-73.62110799999998
41.269473,-112.117645
28.663876000000002,-81.196278
29.835653000000004,-90.110302
34.207341,-118.400973
36.035206,-115.148789
29.529038,-95.52353199999999
41.882056,-70.63129
38.56984,-90.545689
40.225792999999996,-74.285785
33.573244,-112.245852
30.609092999999998,-96.32598399999999
25.734345,-80.358271
33.462953999999996,-111.985178
32.696715999999995,-117.11788100000001
32.773369,-96.618811
26.151526999999998,-80.227316
40.731829,-73.989181
37.758796999999994,-122.485128
33.710582,-117.95112900000001
40.110443,-82.89064599999998
38.829817,-77.21531800000002
37.795388,-122.422453
40.54564,-74.460817
37.344482,-121.88353500000001
40.571768,-74.12595
26.106085999999998,-97.629292
34.05941,-117.67401100000001
38.893764000000004,-94.879975
37.7616,-84.312523
39.26484,-76.492566
35.53175,-77.283888
34.045105,-118.185914
32.722819,-97.080286
35.779507,-119.200825
37.058097,-86.463061
39.96922,-81.991033
30.206851,-97.797384
41.272573,-72.964967
29.422124,-98.52597800000001
40.100590999999994,-74.938934
35.406991,-80.685957
34.959340000000005,-120.490081
36.140961,-115.28109099999999
32.912633,-96.736637
32.482037,-84.901475
34.002028,-118.430656
33.66205,-117.96845900000001
40.483638,-74.44246
42.067166,-87.934719
32.147619,-110.93333799999999
40.23232700000001,-75.303915
31.707231,-106.326563
39.485499,-104.778638
38.837138,-77.340466
18.352216000000002,-65.817387
42.248385999999996,-71.002279
28.126958000000002,-82.354093
32.76681,-96.6869
41.78143,-87.77051999999998
40.037721999999995,-75.065768
35.76326599999999,-81.749862
41.025371,-83.651983
38.283474,-77.575684
37.167533,-93.324773
33.38593,-112.110307
34.126779,-117.183104
32.859685,-97.291523
29.502729,-98.664897
40.768208,-73.827403
34.480247,-117.408184
40.599237,-83.130298
40.945855,-74.245077
27.833815,-99.68142399999999
18.455182999999998,-67.119887
34.210349,-84.187794
21.355506,-157.82164699999996
39.066615999999996,-76.980935
30.062169,-95.383966
37.922228000000004,-121.66835900000001
35.052985,-79.029453
35.629164,-87.021526
41.539574,-74.057223
32.214135,-110.823725
40.10868,-74.358558
34.034515,-84.707349
34.308729,-118.687223
38.891412,-76.943575
37.34864,-121.984373
40.680768,-73.94931600000002
37.351529,-122.03695900000001
21.451732999999997,-157.824227
40.745224,-73.978297
40.012177,-75.145495
21.483875,-157.93428400000005
33.898883000000005,-118.166629
33.254619,-117.283341
33.707454999999996,-84.544149
41.972071,-87.756569
34.074087,-117.60561799999999
39.041947,-77.47813000000002
33.787165,-117.93188899999998
34.595669,-120.352667
40.02085,-83.194413
33.999005,-117.972146
40.723859999999995,-74.232517
36.211515999999996,-115.12412900000001
40.850545000000004,-73.933983
33.74822,-117.858473
33.580016,-117.14736
33.131156,-116.976997
33.779284000000004,-118.261723
40.668934,-73.458448
34.971166,-81.081284
39.427563,-76.777976
33.903134,-117.398044
35.886344,-90.656774
26.59324,-80.128244
18.323585,-65.883206
26.64892,-80.246459
25.893664,-80.181539
33.885624,-118.205918
33.787292,-117.320673
40.701265,-73.809605
39.161941999999996,-76.62944399999998
35.332438,-97.475217
35.244979,-80.693471
29.76393,-95.173121
42.748588,-73.599536
34.788636,-84.91608199999997
41.317029999999995,-72.927316
32.997547999999995,-79.96664100000002
29.994498999999998,-95.177499
42.984481,-78.722761
31.829712,-105.97136200000001
44.94878,-123.00365500000001
30.487775,-81.667141
32.825907,-96.966915
32.852358,-116.98784199999999
18.136782,-65.821476
38.683699,-77.314673
33.908536,-84.17734899999998
37.255474,-80.422539
38.884324,-92.398565
39.257273,-84.24195300000002
34.479453,-120.084094
25.734787,-80.406761
25.596129,-80.40419399999998
26.255522999999997,-97.667502
40.520494,-74.27294300000001
35.986719,-78.554351
40.70025800000001,-111.946425
42.26135,-83.846458
40.695266,-74.26907800000002
38.122869,-122.196863
28.729786999999998,-100.316678
33.492969,-112.20975700000001
34.145614,-84.291894
28.489897999999997,-81.290154
28.518028,-81.229003
41.765703,-88.363853
33.388415,-84.858937
38.604268,-121.280327
26.278502000000003,-80.1153
33.74033,-84.10884399999998
34.032388,-84.505154
30.501927000000002,-97.647251
35.657296,-77.379187
41.7006,-88.075006
45.673209,-122.48174499999999
40.529016,-88.958935
40.403315,-104.792917
36.39177700000001,-119.37284199999999
39.482403999999995,-84.41024300000002
34.204626,-84.10035699999997
34.09072800000001,-118.127527
44.963547,-93.049522
38.458675,-90.316506
25.783849,-80.23609
40.734924,-74.071875
39.413632,-84.652679
34.032301000000004,-117.010574
25.812043,-80.238614
34.055084,-84.39049200000002
41.902172,-87.683337
33.443096999999995,-112.12813600000001
33.828396000000005,-117.20766
30.357756,-81.505829
40.014623,-76.246351
35.621087,-118.789677
39.92766500000001,-75.613166
36.117523,-79.894239
34.123528,-84.457649
38.905026,-76.98360699999998
34.889889000000004,-81.017848
39.963091999999996,-75.83203
42.650226,-82.928905
34.036864,-84.591009
41.483041,-81.801716
61.449113,-149.900744
29.750233,-95.615383
35.405286,-80.86402
42.355455,-83.217014
35.881943,-86.31893199999998
33.881158,-117.85478300000001
42.400555,-114.524876
27.90977800000001,-82.295738
37.295056,-121.89143999999999
26.274497999999998,-80.2604
44.069818,-92.50658100000001
39.6182,-75.729724
38.782070000000004,-121.37315500000001
28.53049600000001,-81.753341
39.956185,-82.784665
33.201242,-117.29698400000001
42.41829,-71.001251
39.95852,-75.19885699999998
47.901777,-122.186999
36.751734,-76.217637
33.879329,-117.961752
36.736543,-76.03546899999998
34.294615,-118.507001
33.293755,-112.59051399999998
33.005262,-96.896742
34.195685,-118.490752
32.96692,-117.126158
18.103624,-66.151667
38.831829,-97.654574
37.350421000000004,-121.852585
41.87357100000001,-88.02076600000002
38.427352,-77.367672
35.268498,-106.78368200000001
45.320277000000004,-122.53646699999999
40.206218,-74.81844
32.824571999999996,-117.199518
39.713598,-75.741073
42.764051,-84.459938
36.23331500000001,-115.29015
33.949099,-118.24673700000001
28.379425,-81.429129
34.105282,-117.662035
40.035763,-82.870875
33.818256,-116.466743
34.199824,-118.44760900000001
33.517433000000004,-83.928703
36.116121,-80.08186500000002
47.841376000000004,-122.198939
40.693682,-73.989693
30.027292,-90.25345
29.52502,-98.606564
37.671978,-121.007405
26.251909,-80.208929
40.742039,-74.00062
42.034492,-88.238396
31.997154,-81.230649
42.534279,-70.969782
32.917126,-111.744208
33.090084999999995,-96.74000799999999
33.523809,-82.085688
39.338428,-76.538877
30.083262,-81.890855
34.604105,-118.23921299999999
21.395084,-157.758188
39.966128999999995,-83.125346
38.758348,-76.983786
43.157758,-78.701995
41.376642,-81.787317
29.311940000000003,-98.391006
39.350783,-84.313198
36.301334000000004,-119.37258600000001
30.534423999999998,-97.725741
39.732942,-74.97665699999997
43.217283,-77.44453399999998
21.343331,-157.941721
30.425575,-90.88611999999999
42.11278,-87.97954200000002
40.557499,-111.979453
18.391820000000006,-66.15456400000001
29.934371000000002,-95.747578
36.111835,-115.211716
40.847381,-73.84058399999998
40.76791,-74.16838
34.283668,-119.223196
33.797412,-84.19798399999998
35.066044,-80.509089
44.047736,-123.230905
33.972159999999995,-117.25840900000001
37.775545,-122.218705
39.78969,-76.97798399999998
28.488069,-81.407208
32.378728,-86.145011
34.224196,-118.63239399999999
36.175682,-94.060223
33.649528000000004,-117.376774
25.659873,-80.358354
32.579353000000005,-83.650325
32.19457,-111.014995
34.092634000000004,-80.919271
42.010019,-87.66709499999996
43.551111999999996,-116.290079
37.516907,-121.911763
35.772393,-81.32665899999998
43.616033,-84.795459
33.361667,-111.741003
40.745267999999996,-74.032021
33.102005,-117.08041899999999
39.000968,-84.651005
41.700272999999996,-87.663267
29.565310999999998,-98.612104
39.843140999999996,-84.10963000000002
40.496619,-74.532009
29.643590999999997,-95.653255
33.86994,-84.498081
29.72449000000001,-95.640002
40.704159999999995,-73.921139
38.860413,-76.978933
37.737190999999996,-121.433384
37.058141,-76.406646
26.215953999999996,-80.217951
34.572634,-98.479102
35.701654,-88.768058
39.330107,-76.601451
40.608473,-75.476275
40.074241,-76.314914
36.112796,-115.28014099999999
34.247838,-84.524468
33.792303000000004,-84.447862
39.911612,-75.151475
48.229649,-114.385053
29.881487,-95.452619
35.189567,-80.64540799999997
39.032771999999994,-77.22083
39.855318,-104.95711899999999
38.234919,-84.868786
34.001778,-81.27241
33.425247,-86.672084
31.631426,-106.16006499999999
39.987186,-75.60315600000001
29.802460999999997,-94.970322
41.781621,-87.599876
21.347117,-157.877317
41.374284,-73.457611
28.813571000000003,-81.324958
36.084721,-115.146129
29.462006,-98.676785
32.711324,-96.781215
34.107378999999995,-117.297547
33.867743,-118.06947199999999
26.936558,-80.131851
33.448926,-84.18356999999997
21.290676,-157.788352
26.088128,-80.18180699999998
33.679590999999995,-117.90853100000001
40.153494,-80.25346400000002
33.88151,-118.234451
35.95954099999999,-86.53159000000002
34.028887,-118.31718300000001
38.547432,-90.328109
30.382462,-97.673473
43.806197,-91.140529
40.679171000000004,-73.96380400000002
34.754982,-77.503794
42.916399,-83.629374
46.209509000000004,-123.05615300000001
47.788171999999996,-117.480897
29.585862,-98.406811
35.382677,-80.52346700000002
42.325573,-83.483576
40.318659999999994,-111.57695600000001
39.27486,-76.542833
33.056022,-117.2599
35.932526,-86.44264799999998
44.739461999999996,-93.193842
37.04343400000001,-120.033693
39.346695000000004,-84.41348
33.576212,-117.730368
41.909112,-71.118346
35.999288,-86.785062
40.410762,-111.87678999999999
25.481199,-80.414925
33.902045,-118.00896100000001
32.999309000000004,-96.841688
40.697476,-112.00124
32.945791,-117.214366
30.561384999999998,-96.272583
42.553995,-89.094444
33.212444,-117.116098
41.548590000000004,-88.128928
32.599427,-96.864075
33.19999,-111.63629399999999
34.05038,-118.211991
39.045249,-77.039264
36.902045,-121.350783
26.596362,-80.175602
30.29376,-81.517139
46.21405,-119.175728
18.060494,-66.500624
35.339702,-119.023451
26.271965,-98.23657
29.586959000000004,-95.225601
33.393984,-111.932906
41.880084000000004,-87.756373
35.066971,-89.648939
36.739194,-119.753933
33.953617,-118.308428
40.442868,-104.67307199999999
34.10781,-118.362247
38.743303999999995,-90.259776
39.595859999999995,-86.11631899999998
42.232414,-88.327449
21.468626,-158.166919
38.858035,-90.463316
41.844883,-87.624032
40.529861,-105.03664099999999
41.446544,-74.478741
32.652918,-97.379538
45.569078999999995,-122.946701
41.956949,-87.65427199999998
38.812046,-90.35361999999999
33.012135,-96.534936
37.703686,-85.837111
29.729903000000004,-100.881337
39.324166999999996,-76.719484
35.884862,-86.954138
40.297786,-83.060181
34.083086,-117.737997
32.913522,-97.433835
32.770196999999996,-115.59858999999999
33.818477,-118.038307
38.919144,-77.03738100000002
38.002125,-121.324979
36.892996999999994,-76.147108
32.983606,-117.019035
29.712099,-95.480935
33.070183,-96.917772
34.230854,-118.36585600000001
42.285804999999996,-71.070571
35.978845,-81.547834
37.557767,-77.378886
33.936192999999996,-117.493881
36.703003,-76.592105
33.219935,-117.202606
41.548611,-72.656784
29.515074,-95.192133
40.577372,-73.98870600000002
42.333901000000004,-83.384209
45.482433,-122.598605
34.028331,-118.35433799999998
33.611945,-117.66586699999999
39.272857,-76.747741
33.163129999999995,-96.790193
29.284784000000002,-81.161348
40.814381,-81.497182
47.311491,-122.36281000000001
32.999818,-117.071808
33.890853,-118.29796699999999
33.471449,-112.194732
38.283506,-85.847601
42.32579000000001,-83.183213
39.738764,-104.782159
34.065723,-118.434969
42.040644,-88.311296
42.507585999999996,-82.936582
30.515518,-84.34164100000002
38.922812,-121.312005
40.809128,-74.187155
40.825866999999995,-73.892942
46.85614,-96.822073
39.909857,-75.198265
42.742468,-71.179218
38.860791,-77.098972
41.317346,-74.199881
42.712015,-71.164873
33.740666,-84.264463
33.606497,-117.64311200000002
44.64214000000001,-93.27642800000001
35.955108,-115.056693
40.688673,-73.822918
35.312103,-80.888711
33.034224,-96.81160799999999
38.114388,-121.144658
33.640996,-112.37833
40.363009999999996,-74.655321
43.649557,-116.43175600000001
36.036567,-115.080932
29.670869,-95.58599
37.256765,-121.922762
37.993891999999995,-122.13644099999999
35.664418,-78.652751
38.554133,-121.79846699999999
37.690884000000004,-122.447441
40.022618,-75.72121800000002
40.723065999999996,-74.138636
37.433405,-77.662862
34.767679,-82.225003
36.01315800000001,-80.17549100000002
33.649002,-86.707425
25.851225,-80.238166
42.425328,-83.251428
29.8634,-95.341409
43.12778,-87.949473
28.610096000000002,-81.298342
37.519985999999996,-121.57559599999999
40.163388,-105.03008700000001
39.832079,-84.889699
39.438613000000004,-75.260646
39.930782,-105.07428700000001
25.7794,-80.299475
32.856347,-117.25005800000001
32.720723,-97.44703299999999
33.882614000000004,-117.528204
45.44029000000001,-122.776604
36.012305,-80.03094899999998
39.699735,-104.837643
35.89504,-78.92374699999998
41.76342,-87.56587900000002
29.380858,-95.241857
35.037886,-90.15424200000001
45.775641,-108.58020900000001
33.896339000000005,-117.796416
33.096439000000004,-114.12534
39.02037,-92.29653499999999
39.184706,-77.544111
42.448236,-73.27372700000002
36.18058900000001,-86.481794
37.623601,-120.996324
33.986270000000005,-117.82128200000001
28.004724,-82.506088
33.524478,-84.325439
33.62724,-112.048414
37.036460999999996,-122.12175
41.896843,-87.94124000000002
37.228497999999995,-76.718509
33.170775,-117.158676
32.962140999999995,-96.898585
45.288298,-93.431102
40.08587,-82.97819799999998
39.091338,-77.182294
28.580109999999998,-81.4443
44.128125,-93.97899
46.596672999999996,-120.533851
32.92576500000001,-97.071545
40.429119,-74.416287
36.740321,-108.17869099999999
36.022135999999996,-78.975659
41.901277,-88.76143499999998
41.571567,-88.238218
36.008599,-79.87816
33.390477000000004,-117.209427
41.212109999999996,-73.206673
35.030496,-85.14578
43.492217,-116.60770500000001
28.671439000000003,-81.553055
47.685746,-122.281589
25.833202,-80.27871999999998
40.785753,-74.265059
38.857442999999996,-90.725492
48.75094,-122.50128600000001
19.65981,-155.232473
30.452484000000002,-84.35305699999998
25.917734,-80.384416
33.433545,-111.8504
35.86058,-80.099288
28.484923,-81.61930500000003
29.406624,-98.630303
33.940455,-84.609708
36.172546999999994,-115.122234
25.700770000000002,-80.465111
34.740563,-80.732729
29.979647999999997,-95.572877
37.715245,-121.9147
32.796483,-96.954806
45.247605,-93.275036
34.933929,-89.81628
26.02313,-80.186539
47.678255,-122.33815200000001
34.022502,-118.19961299999999
48.056723,-122.146904
35.595449,-106.109399
38.923848,-77.396501
29.91804500000001,-95.535685
29.597009000000003,-82.407808
38.739882,-90.54374399999999
33.615485,-111.95223500000002
40.258928000000004,-75.615861
32.786772,-117.23420700000001
34.078195,-118.185501
40.755182,-73.574338
39.107658,-84.610282
43.010993,-89.41118399999998
36.106432,-115.04028600000001
40.820479,-73.925084
40.689009999999996,-73.373328
37.371646999999996,-122.02313400000001
18.368414,-66.18769300000001
40.319474,-74.428801
36.825296,-119.68019
37.174063000000004,-121.598747
37.713275,-122.16735
39.85667700000001,-74.90080999999998
37.335987,-121.777603
34.112272,-118.22549599999999
37.457879999999996,-122.11515800000001
38.910393,-104.780362
33.056756,-96.73083100000001
18.264076,-65.97851
33.974883,-117.900676
39.89967100000001,-104.94656100000002
42.387249,-83.192592
32.580181,-96.964675
25.896066,-80.33314
29.542742999999998,-97.937075
40.570308000000004,-75.488926
33.67901,-118.01460300000001
30.474612,-89.152878
29.468413,-98.528889
38.151771999999994,-85.780765
40.318382,-79.723736
29.815894,-95.522885
42.008558,-87.694735
37.279173,-121.95533999999999
35.242751,-90.02679
41.458657,-72.804516
25.974621,-80.420075
33.763905,-117.93138200000001
39.284242,-76.691404
34.130846000000005,-84.027398
41.870562,-71.388681
36.862209,-119.76079299999999
42.191346,-84.297205
33.934278000000006,-84.46218499999998
28.914383,-81.98956
38.503685,-122.754057
34.127194,-118.295647
39.89559000000001,-82.96406800000003
40.776441,-73.953509
42.47103900000001,-70.941535
33.884708,-84.871928
30.628384999999998,-88.280303
33.845223,-118.01529199999999
43.079316999999996,-78.84265400000002
41.482333000000004,-90.49340699999999
34.916154999999996,-80.731415
32.806476,-117.168879
29.874575,-95.52709899999999
42.427058,-83.19480300000002
34.209532,-118.57756299999998
32.947922999999996,-80.189918
38.715463,-121.363422
35.954525,-78.953317
36.14391,-80.323157
41.479174,-81.74060300000002
21.320207999999997,-157.81075900000005
34.499384,-103.275272
40.616667,-74.422042
34.061735,-118.276757
42.743806,-86.083703
26.660204999999998,-80.126573
34.185767,-118.388323
30.230506,-97.714185
36.522633,-87.334932
17.989853,-66.664116
34.066964,-117.93700700000001
28.886189,-81.251417
44.848517,-68.85040500000001
35.224574,-89.926689
40.76178,-72.98740699999998
39.806194,-75.000151
40.867942,-111.86784499999999
29.539126,-98.72588499999999
33.364638,-111.93160400000001
39.616009999999996,-105.069449
33.988504999999996,-118.336358
33.486707,-112.268258
42.843818,-86.134355
33.454586,-111.63797199999999
33.648169,-116.89530800000001
32.662513,-97.164024
35.049921000000005,-92.486049
38.332696,-85.69641899999998
37.702404,-97.43889899999999
33.765639,-117.790075
41.345045,-76.857256
41.983993,-72.555553
43.939557,-123.19275900000001
18.010714,-66.133615
41.069915,-111.981254
33.031560999999996,-96.673164
40.514658000000004,-74.39310400000002
28.050827,-82.449573
36.114921,-79.73703
47.740485,-122.342826
45.440165,-122.98008300000001
32.84737,-96.957871
33.800979999999996,-117.843772
31.017077,-97.83309200000001
38.997067,-76.96678299999998
39.627145,-75.859891
40.751937,-122.230678
18.422908,-66.489337
42.327946999999995,-122.800496
42.410693,-82.941265
26.181382,-80.225802
32.741501,-117.127948
39.643695,-78.75514100000002
33.840398,-118.353715
44.778472,-93.272269
40.673583,-73.81773000000003
26.213579,-80.27027199999998
40.556201,-112.265744
47.17710200000001,-122.166177
38.813169,-77.112139
30.562168,-97.90781700000001
34.175969,-118.945127
